project,bug_id,type,bug_report_id,revision_id,revision_date,bug_report_url,root_causes_count,modified_sources_count,root_causes,modified_sources,error
Closure,28,functional,728,59dbb7a28680caad08ddb1658123fe0cbb1ae689,2012-05-14 18:02:20 +0000,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-728.json,2,1,com.google.javascript.jscomp.InlineCostEstimatorTest::testCost: junit.framework.AssertionFailedError: expected:<1> but was:<4>; com.google.javascript.jscomp.InlineFunctionsTest::testIssue728: junit.framework.AssertionFailedError:,com.google.javascript.jscomp.InlineCostEstimator,
Closure,29,functional,724,6924915efab89f921fd0779fe200fecc1bf80847,2012-05-11 20:35:50 +0000,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-724.json,5,1,com.google.javascript.jscomp.InlineObjectLiteralsTest::testObject10: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineObjectLiteralsTest::testObject12: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineObjectLiteralsTest::testObject22: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineObjectLiteralsTest::testIssue724: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.IntegrationTest::testIssue724: junit.framework.AssertionFailedError:,com.google.javascript.jscomp.InlineObjectLiterals,
Closure,30,functional,698,38e2b8f247423734adec3dbd76fa22da1a3561a8,2012-04-16 22:28:43 +0000,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-698.json,3,2,com.google.javascript.jscomp.FlowSensitiveInlineVariablesTest::testInlineAcrossSideEffect1: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.FlowSensitiveInlineVariablesTest::testCanInlineAcrossNoSideEffect: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.FlowSensitiveInlineVariablesTest::testIssue698: junit.framework.AssertionFailedError:,com.google.javascript.jscomp.FlowSensitiveInlineVariables; com.google.javascript.jscomp.MustBeReachingVariableDef,
Closure,31,functional,703,0a670cb51fd56c12c19f98884c9513792ebc3f76,2012-04-09 22:00:50 +0000,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-703.json,1,1,com.google.javascript.jscomp.CommandLineRunnerTest::testDependencySortingWhitespaceMode: junit.framework.AssertionFailedError:,com.google.javascript.jscomp.Compiler,
Closure,33,functional,700,382422adae8e9f07fc23c94089c0ebe08a2174bc,2012-04-02 21:17:00 +0000,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-700.json,1,1,com.google.javascript.jscomp.TypeCheckTest::testIssue700: junit.framework.AssertionFailedError: unexpected warnings(s):,com.google.javascript.rhino.jstype.PrototypeObjectType,
Closure,35,functional,669,22784dc96c391b01692ce686eb93b9aa0ef74ede,2012-03-01 16:46:24 +0000,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-669.json,1,1,com.google.javascript.jscomp.TypeCheckTest::testIssue669: junit.framework.AssertionFailedError: unexpected warnings(s):,com.google.javascript.jscomp.TypeInference,
Closure,36,functional,668,be397ee0d0be2aad8f71d12f097b17563866445a,2012-02-29 05:56:20 +0000,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-668.json,1,1,com.google.javascript.jscomp.IntegrationTest::testSingletonGetter1: junit.framework.AssertionFailedError:,com.google.javascript.jscomp.InlineVariables,
Closure,40,functional,284,6ebc0c3d7d4da7d2cf95f53d4ea790e89d3abc7a,2012-02-02 16:47:26 +0000,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-284.json,2,1,com.google.javascript.jscomp.IntegrationTest::testIssue284: java.lang.RuntimeException: java.lang.RuntimeException: INTERNAL COMPILER ERROR.; com.google.javascript.jscomp.NameAnalyzerTest::testIssue284: junit.framework.AssertionFailedError:,com.google.javascript.jscomp.NameAnalyzer,
Closure,41,functional,368,00b1517c53912ac6843c257c0a6ead1176e8c5ee,2012-01-23 23:36:43 +0000,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-368.json,3,1,com.google.javascript.jscomp.LooseTypeCheckTest::testMethodInference6: junit.framework.AssertionFailedError: unexpected warnings(s):; com.google.javascript.jscomp.TypeCheckTest::testIssue368: junit.framework.ComparisonFailure: expected:<[actual parameter 2 of Bar.prototype.add does not match formal parameter; com.google.javascript.jscomp.TypeCheckTest::testMethodInference6: junit.framework.AssertionFailedError: unexpected warnings(s):,com.google.javascript.jscomp.FunctionTypeBuilder,
Closure,42,functional,644,fb01427a445ebfeb3af5e220a98ccaced339b73e,2012-01-21 01:50:22 +0000,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-644.json,1,1,com.google.javascript.jscomp.parsing.ParserTest::testForEach: junit.framework.AssertionFailedError,com.google.javascript.jscomp.parsing.IRFactory,
Closure,45,functional,618,6aa71f116df0102a98c463f471ad8ddd4dba01f8,2011-12-12 17:54:10 +0000,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-618.json,1,1,com.google.javascript.jscomp.RemoveUnusedVarsTest::testIssue618_1: junit.framework.AssertionFailedError:,com.google.javascript.jscomp.RemoveUnusedVars,
Closure,46,functional,603,4a1a31c6a50a0fbe25fa33277909bd51f1deb8e9,2011-11-22 16:52:50 +0000,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-603.json,3,1,"com.google.javascript.rhino.jstype.JSTypeTest::testRecordTypeLeastSuperType2: junit.framework.AssertionFailedError: Expected: ({a: number, b: string}|{b: string, c: string, e: number}); com.google.javascript.rhino.jstype.JSTypeTest::testRecordTypeLeastSuperType3: junit.framework.AssertionFailedError: Expected: ({a: number, b: string}|{d: number, e: string, f: string}); com.google.javascript.rhino.jstype.RecordTypeTest::testSupAndInf: junit.framework.AssertionFailedError: Expected: ({a: number, b: number}|{b: number, c: number})",com.google.javascript.rhino.jstype.RecordType,
Closure,47,functional,575,aedce35970673f20696d5721acba13e986cc764c,2011-11-14 23:03:35 +0000,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-575.json,16,2,"com.google.debugging.sourcemap.SourceMapGeneratorV3Test::testParseSourceMetaMap: junit.framework.AssertionFailedError: expected:<5> but was:<4>; com.google.debugging.sourcemap.SourceMapGeneratorV3Test::testGoldenOutput0a: junit.framework.ComparisonFailure: expected:<...t"":1,; com.google.debugging.sourcemap.SourceMapGeneratorV3Test::testMultilineMapping: junit.framework.AssertionFailedError: expected:<10> but was:<9>; com.google.debugging.sourcemap.SourceMapGeneratorV3Test::testMultiFunctionMapping: junit.framework.AssertionFailedError: expected:<10> but was:<9>; com.google.debugging.sourcemap.SourceMapGeneratorV3Test::testLiteralMappingsGoldenOutput: junit.framework.ComparisonFailure: expected:<...t"":1,; com.google.debugging.sourcemap.SourceMapGeneratorV3Test::testMultilineMapping2: junit.framework.AssertionFailedError: expected:<10> but was:<9>; com.google.debugging.sourcemap.SourceMapGeneratorV3Test::testBasicMappingGoldenOutput: junit.framework.ComparisonFailure: expected:<...t"":1,; com.google.debugging.sourcemap.SourceMapGeneratorV3Test::testSourceMapMerging: junit.framework.AssertionFailedError: expected:<5> but was:<4>; com.google.debugging.sourcemap.SourceMapGeneratorV3Test::testLiteralMappings: junit.framework.AssertionFailedError: expected:<10> but was:<9>; com.google.debugging.sourcemap.SourceMapGeneratorV3Test::testBasicMapping1: junit.framework.AssertionFailedError: expected:<10> but was:<9>; com.google.debugging.sourcemap.SourceMapGeneratorV3Test::testBasicMapping2: junit.framework.AssertionFailedError: expected:<10> but was:<9>; com.google.debugging.sourcemap.SourceMapGeneratorV3Test::testGoldenOutput1: junit.framework.ComparisonFailure: expected:<...t"":1,; com.google.debugging.sourcemap.SourceMapGeneratorV3Test::testGoldenOutput2: junit.framework.ComparisonFailure: expected:<...t"":1,; com.google.debugging.sourcemap.SourceMapGeneratorV3Test::testGoldenOutput3: junit.framework.ComparisonFailure: expected:<...t"":1,; com.google.debugging.sourcemap.SourceMapGeneratorV3Test::testGoldenOutput4: junit.framework.ComparisonFailure: expected:<...t"":1,; com.google.debugging.sourcemap.SourceMapGeneratorV3Test::testGoldenOutput5: junit.framework.ComparisonFailure: expected:<...",com.google.debugging.sourcemap.SourceMapConsumerV3; com.google.javascript.jscomp.SourceMap,
Closure,48,functional,586,46da17d59abb4f9c48b6ffd31601c212490b970b,2011-11-14 17:12:46 +0000,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-586.json,1,1,com.google.javascript.jscomp.TypeCheckTest::testIssue586: junit.framework.AssertionFailedError: expected a warning,com.google.javascript.jscomp.TypedScopeCreator,
Closure,49,functional,539,1a7ba5cb0111dd3ed9afd9691cab39b3c341e408,2011-11-03 21:10:49 +0000,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-539.json,66,1,com.google.javascript.jscomp.FunctionInjectorTest::testInline19b: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.FunctionInjectorTest::testInlineIntoLoop: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.FunctionInjectorTest::testInline13: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.FunctionInjectorTest::testInline14: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.FunctionInjectorTest::testInline15: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.FunctionInjectorTest::testInline16: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.FunctionInjectorTest::testInline17: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.FunctionInjectorTest::testInline18: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.FunctionInjectorTest::testInline19: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.FunctionInjectorTest::testBug1897706: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.FunctionInjectorTest::testInlineFunctionWithInnerFunction5: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.FunctionToBlockMutatorTest::testMutateWithParameters3: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.FunctionToBlockMutatorTest::testMutateCallInLoopVars1: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.FunctionToBlockMutatorTest::testMutateInitializeUninitializedVars1: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.FunctionToBlockMutatorTest::testMutateInitializeUninitializedVars2: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.FunctionToBlockMutatorTest::testMutateFunctionDefinition: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.FunctionToBlockMutatorTest::testMutate8: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testLoopWithFunctionWithFunction: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testShadowVariables16: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testShadowVariables18: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testCostBasedInlining11: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testMixedModeInliningCosting3: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testInlineNeverMutateConstants: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testInlineWithThis7: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testAnonymous1: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testAnonymous3: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testShadowVariables1: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testShadowVariables3: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testShadowVariables6: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testShadowVariables7: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testFunctionExpressionCallInlining11b: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testComplexInlineNoResultNoParamCall3: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testCostBasedInlining9: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testMethodWithFunctionWithFunction: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testFunctionExpressionYCombinator: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testComplexInlineVars7: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testComplexFunctionWithFunctionDefinition2a: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testComplexInline7: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testFunctionExpressionOmega: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testInlineFunctions15b: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testInlineFunctions15d: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testInlineFunctions16a: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testBug4944818: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testComplexSample: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testNoInlineIfParametersModified1: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testNoInlineIfParametersModified2: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testNoInlineIfParametersModified3: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testNoInlineIfParametersModified4: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testNoInlineIfParametersModified5: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testNoInlineIfParametersModified6: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testNoInlineIfParametersModified7: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testIssue423: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testComplexFunctionWithFunctionDefinition2: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testComplexFunctionWithFunctionDefinition3: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testDecomposeFunctionExpressionInCall: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testInlineNeverOverrideNewValues: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testInlineBlockMutableArgs1: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testInlineBlockMutableArgs2: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testInlineBlockMutableArgs3: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testInlineBlockMutableArgs4: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testInlineFunctions10: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testInlineFunctions13: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testInlineFunctions22: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testInlineFunctions23: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineFunctionsTest::testInlineFunctions9: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.MakeDeclaredNamesUniqueTest::testMakeLocalNamesUniqueWithContext5: junit.framework.AssertionFailedError:,com.google.javascript.jscomp.MakeDeclaredNamesUnique,
